time_s,seismic_like_signal
14.23,5.834271449306394
14.235,6.365893039621981
14.24,6.411600868806324
14.245,7.361669168665399
14.25,6.153729439367313
14.255,6.754952561980741
14.26,6.483709200065695
14.265,5.99160040822203
14.27,5.734772615920875
14.275,6.772965279946119
14.28,6.70777324395937
14.285,6.724760064199738
14.29,6.382475346129938
14.295,5.939161283996964
14.3,6.508149659288437
14.305,6.084330236068267
14.31,6.05884048709591
14.315,6.416218096619316
14.32,6.159518317990428
14.325,5.824882917915389
14.33,5.366101141428558
14.335,5.704372432587151
14.34,5.758081322715554
14.345,6.166261656519904
14.35,5.6688983232596595
14.355,5.635986496104975
14.36,5.588863085903789
14.365,5.650345025903267
14.37,5.5469047898140875
14.375,5.501712905554603
14.38,6.143019502450629
14.385,6.054710423072774
14.39,5.199199261919024
14.395,6.336291290686428
14.4,5.25256963104458
14.405,4.435523818282974
14.41,5.960139319040563
14.415,5.52710854326785
14.42,5.591575588698661
14.425,5.991249467155015
14.43,5.854184516742359
14.435,5.4147390183481985
14.44,5.684887815565276
14.445,4.988087524127813
14.45,5.118027261244412
14.455,5.4375230302260995
14.46,3.7798490124014825
14.465,5.943949698780032
14.47,4.9033554647971975
14.475,4.6837249550823685
14.48,5.208092053970844
14.485,4.653680213521513
14.49,4.9059292945951105
14.495,4.989759624309844
14.5,4.692415948538451
14.505,4.942756902656479
14.51,5.470910747584656
14.515,5.187008651295899
14.52,4.086465826729094
14.525,4.542343421060869
14.53,4.781097464085174
14.535,4.8174433088244575
14.54,3.613462588954695
14.545,4.174885682088567
14.55,4.378801514944205
14.555,3.766982174777765
14.56,4.3527384438110595
14.565,3.321622310131305
14.57,4.471734897493746
14.575,4.115382984639812
14.58,3.9972266614122365
14.585,4.17240547437426
14.59,4.264526646921389
14.595,3.9719545560941794
14.6,3.8945914870700227
14.605,3.9313060310886128
14.61,3.2568137628989886
14.615,3.8920788293496686
14.62,3.707030131566673
14.625,4.437937515551086
14.63,3.6228043597840984
14.635,2.948975007923461
14.64,3.211611854636247
14.645,3.315786668453375
14.65,3.522750321264901
14.655,3.711707317173004
14.66,4.155170387059294
14.665,3.7544749166602225
14.67,3.87914956819273
14.675,3.0758573465376324
14.68,4.7259911070279985
14.685,2.9067715075516136
14.69,4.178670152124752
14.695,2.2775712867664124
14.7,3.0455705749679085
14.705,3.2789123614551245
14.71,3.3828615104804287
14.715,2.9641542788379223
14.72,2.8313051167690095
14.725,3.306205076954216
14.73,2.7099837062844445
14.735,3.1940332530738385
14.74,2.3253693311300845
14.745,2.5905985336047395
14.75,2.896022902511101
14.755,3.3279297837943513
14.76,2.6876165822595843
14.765,2.2005656885588953
14.77,2.6609129740951136
14.775,3.504683687984474
14.78,3.3036486440852246
14.785,2.9330535166038674
14.79,2.0485607932102767
14.795,2.9212625446782727
14.8,2.6237079434291113
14.805,2.756638944421956
14.81,2.9403866419685207
14.815,2.737124828403667
14.82,2.475540893283533
14.825,3.4595388528288837
14.83,2.602265926880639
14.835,1.912935279482425
14.84,3.2941899652148035
14.845,2.755092190624624
14.85,2.634884805161879
14.855,2.394166420798114
14.86,1.3532823930071896
14.865,2.626168955533038
14.87,0.8766640189284427
14.875,1.2728145590954778
14.88,1.1875343282031947
14.885,2.381691211839997
14.89,2.0547310533319325
14.895,2.024707988526936
14.9,2.0173641773708213
14.905,2.168596264048395
14.91,1.7806718698474628
14.915,2.102756030082322
14.92,1.7465352890276464
14.925,2.8546281000566216
14.93,0.8865829235184481
14.935,2.4701368164852417
14.94,2.04745632560582
14.945,2.805580980450425
14.95,1.7186308629134186
14.955,1.8852169704407524
14.96,1.6878538156222374
14.965,1.4303168296674889
14.97,1.451275818183662
14.975,2.3561439129050097
14.98,2.160811832180378
14.985,1.4248265783079566
14.99,2.710924494413117
14.995,2.078489690265153
15.0,0.4738189495346529
15.005,1.9791252524462148
15.01,0.49419614016533114
15.015,1.7115050210252394
15.02,1.8652818132604976
15.025,2.174688404737478
15.03,2.421053025339334
15.035,2.21747934657909
15.04,1.7774619758497603
15.045,1.4060906321726008
15.05,1.3545146894457492
15.055,1.6922856512781521
15.06,1.658444039697965
15.065,2.6918699373508406
15.07,1.8502245654806022
15.075,1.7480993805713991
15.08,1.3905832150987116
15.085,1.8640113323340723
15.09,1.2994827725724487
15.095,1.6621515416871397
15.1,1.243956176271478
15.105,1.4942529223327208
15.11,0.7051450344789442
15.115,1.5266763032091868
15.12,1.485740382388272
15.125,2.2231897321206366
15.13,1.2947637767935647
15.135,2.103780219961572
15.14,1.8257831433183802
15.145,2.416491059381035
15.15,2.227711205545912
15.155,1.1310948134577312
15.16,1.2777640593786241
15.165,2.515982561165155
15.17,1.5069566042642208
15.175,0.9855711006901658
15.18,2.1538907821224202
15.185,2.115427624951017
15.19,1.578182742378233
15.195,2.089328237166362
15.2,1.9489456837823271
15.205,1.65626347741547
15.21,2.1783028409906904
15.215,1.5572580907845248
15.22,1.985257532519628
15.225,2.4439279331065924
15.23,2.2370014214349503
15.235,0.9187285139466222
15.24,1.7463027243074891
15.245,0.9060979247071294
15.25,2.0261430533004576
15.255,1.8550756936747528
15.26,1.690630109998334
15.265,2.3258873617820033
15.27,1.9253171167440892
15.275,1.5847914648005246
15.28,1.0626420983140041
15.285,1.8553784887172005
15.29,1.3582616647988226
15.295,0.48571411400703207
15.3,1.2256263729121462
15.305,1.910422935281591
15.31,1.4652056811213616
15.315,1.8345935351983633
15.32,1.6146533769369293
15.325,1.9505707693249177
15.33,1.5736545815643317
15.335,2.2495193567228693
15.34,1.260117874219231
15.345,2.7727127823759146
15.35,1.6714870829465949
15.355,2.4853877160515583
15.36,2.5485172008530155
15.365,2.4801450267048835
15.37,2.1478564880703415
15.375,1.8160703365604192
15.38,1.835495682606066
15.385,1.762585973463782
15.39,2.2385901291013632
15.395,2.755508716346957
15.4,2.552994221931847
15.405,2.1841502811405342
15.41,1.5119552016661302
15.415,1.9662822425142938
15.42,2.3023945837381796
15.425,1.6502645139897807
15.43,2.2191573965176445
15.435,2.1530750927049356
15.44,2.019217945872577
15.445,2.7453377000921932
15.45,1.6043937202212115
15.455,2.749076362764397
15.46,2.123803847663583
15.465,2.6402909824716216
15.47,2.2988572210364584
15.475,1.4840090170039242
15.48,1.8947270996750651
15.485,1.6526249676814493
15.49,3.0650805911582477
15.495,2.183875264332614
15.5,2.2730107439539644
15.505,1.2333755654709297
15.51,1.9774629224729945
15.515,2.279474772725007
15.52,1.8916406480790158
15.525,2.6967084240062045
15.53,2.7932693124972703
15.535,2.9153223236419636
15.54,2.9999432337681715
15.545,2.8117250889385472
15.55,2.070164015119632
15.555,2.5703540884916856
15.56,2.036547054614842
15.565,3.032675846802479
15.57,1.4972028054260733
15.575,2.2457668540467415
15.58,2.0757968426603584
15.585,1.5234470050834008
15.59,2.5501510801945475
15.595,2.9374794378076463
15.6,2.125271390834515
15.605,1.9482641613713372
15.61,3.0715609546382936
15.615,2.5849970913997007
15.62,2.756634806040885
15.625,2.6995671707182263
15.63,2.509059877605129
15.635,2.5630682515449887
15.64,3.0886255022903693
15.645,1.8690256726087653
15.65,3.3434423978401795
15.655,2.9037270305112886
15.66,2.646479396200481
15.665,2.9390786063280245
15.67,3.762514880266502
15.675,3.1683190785656916
15.68,3.6520081255683343
15.685,2.730177827537688
15.69,3.255627933713993
15.695,3.0147184323581913
15.7,3.0037849162508086
15.705,3.020398905092668
15.71,3.155412372126448
15.715,3.2446647753164086
15.72,3.1374027923620362
15.725,4.034170914330246
15.73,2.545048187083081
15.735,3.4380334540284996
15.74,3.574072205786943
15.745,3.0497341590905447
15.75,4.449300565501158
15.755,3.4235424602441715
15.76,2.791196491858332
15.765,2.26937353980672
15.77,3.523010927378288
15.775,3.874850491923185
15.78,3.1604363494201264
15.785,2.654801218511626
15.79,3.197661791873025
15.795,3.6445687824063047
15.8,3.1283080972196666
15.805,3.300849275683969
15.81,4.130416985222147
15.815,3.7791663665787927
15.82,3.3824970299409016
15.825,4.287167371658474
15.83,2.6864684937697083
15.835,3.2516391656326262
15.84,2.8472083719170063
15.845,3.5843198230747464
15.85,3.1607742863760335
15.855,2.383633506824756
15.86,4.188355061053437
15.865,3.4259687205244056
15.87,4.366780334512322
15.875,3.625622425064855
15.88,3.27070185311784
15.885,3.556144681106844
15.89,3.737465732921026
15.895,3.556933948521272
15.9,3.6169749290398707
15.905,3.055465727950405
15.91,3.312047800032112
15.915,2.715549436374857
15.92,3.1457294667473414
15.925,3.719989620931437
15.93,3.4293278459384755
15.935,2.903692340895746
15.94,3.8369183800430333
15.945,3.039729840641558
15.95,3.4275919097963925
15.955,3.743576339782017
15.96,3.971412331087722
15.965,4.185616826779059
15.97,4.194108892862058
15.975,3.6909852835076697
15.98,4.433825560478293
15.985,3.927894899088075
15.99,4.153302473950163
15.995,4.509965439471671
16.0,2.9510539774082982
16.005,4.237743437686473
16.01,3.536915588604534
16.015,3.0510798853034355
16.02,3.545920071348438
16.025,4.463365298913028
16.03,3.0372357233580987
16.035,4.091393013232089
16.04,3.5916139685300523
16.045,3.736338235751175
16.05,3.6258128548890616
16.055,4.403118267823804
16.06,3.9560213476491795
16.065,3.594431213480545
16.07,4.661022733106567
16.075,2.9470917941581685
16.08,3.906520961173146
16.085,4.041803589530247
16.09,3.8479000967520687
16.095,2.9576626710104907
16.1,3.8210176307884973
16.105,3.78200878424995
16.11,2.721678195673194
16.115,3.6651685603712645
16.12,3.212004269214981
16.125,3.1069983097941947
16.13,3.343766530063451
16.135,2.8269871060486222
16.14,3.110151934074602
16.145,3.4604394023791425
16.15,3.3927815875831673
16.155,3.188554712114869
16.16,4.049117259177381
16.165,2.8791593222663923
16.17,4.346603853479772
16.175,3.65826584501078
16.18,3.041290093862435
16.185,4.114278079757816
16.19,3.8927861241562454
16.195,2.31099747062591
16.2,3.527298918584852
16.205,3.0372633909254443
16.21,2.7248239185509306
16.215,4.1788863432023895
16.22,2.869031146291049
16.225,3.355582471693863
16.23,3.1896396054664096
16.235,3.3977612089097753
16.24,3.226030679969373
16.245,3.6801684966793076
16.25,3.0227162343857206
16.255,2.690798303434185
16.26,3.130579267594077
16.265,2.5706650993427425
16.27,2.800015903214162
16.275,3.369004102862817
16.28,2.8798256231294284
16.285,2.702923317065254
16.29,2.535827490422581
16.295,3.0938608616427272
16.3,2.7780182404276768
16.305,2.9201818798877155
16.31,2.045130267416025
16.315,3.142031644744101
16.32,4.389935013536053
16.325,3.1220271628872065
16.33,2.6691653086125045
16.335,2.1884476950286835
16.34,3.1750479385451
16.345,3.3363134046367713
16.35,3.473270071780255
16.355,2.1295554456556633
16.36,2.6660285868612035
16.365,2.6857797104302774
16.37,2.727006553191372
16.375,3.5955409764368564
16.38,2.6438568371554347
16.385,2.2039983301629285
16.39,3.8230386496236846
16.395,3.299119017323819
16.4,2.8887925301305675
16.405,2.309941354747332
16.41,2.1902191604007206
16.415,2.7338612161337195
16.42,2.587577244342845
16.425,2.788533671023366
16.43,2.9479946500050334
16.435,3.390847552650526
16.44,3.3231316997305904
16.445,2.4787772848030873
16.45,3.019050025989953
16.455,1.9390363759628437
16.46,2.2777876079867703
16.465,2.3016058566693367
16.47,2.927854528995746
16.475,2.056080471080055
16.48,2.3162986609164062
16.485,2.433730969032054
16.49,2.3948552488261905
16.495,2.4678813287425574
16.5,2.224120052078732
16.505,2.2412059123574997
16.51,1.2362191170808097
16.515,3.307343281723046
16.52,2.3177856487326007
16.525,2.2404379560562746
16.53,2.2904474655801024
16.535,2.1482429706255655
16.54,2.4485989301628694
16.545,1.7516695395250277
16.55,1.9364055504754718
16.555,2.340281677519408
16.56,2.64663566588266
16.565,2.0505063777796027
16.57,2.3910915454857333
16.575,2.306026356008296
16.58,1.058203069757606
16.585,2.057744308262993
16.59,2.470959246631542
16.595,2.1146492261431122
16.6,2.40187615455684
16.605,2.0493951685122678
16.61,1.4093815214532095
16.615,1.9423467507010836
16.62,1.3408425689855061
16.625,1.2560922702121113
16.63,1.9755356331083689
16.635,1.6885697725426119
16.64,1.7196784137159054
16.645,1.8388812251873266
16.65,1.7301761974531433
16.655,0.9663982402810097
16.66,1.2729085319587683
16.665,1.8749254979948824
16.67,1.3365939714909447
16.675,2.052537723086221
16.68,1.9374517085911545
16.685,0.4157456331859567
16.69,2.5310255884865343
16.695,1.3866445927414142
16.7,1.708410352693173
16.705,1.4198414356760998
16.71,1.2707466332730666
16.715,0.869218287469135
16.72,1.1114319928424077
16.725,1.5636560305728184
16.73,1.465106961081362
16.735,1.4044143047406092
16.74,1.2359320373530747
16.745,2.1361004577723284
16.75,0.7487242838109369
16.755,0.8965677678727464
16.76,1.3755514876032908
16.765,1.6817740339724316
16.77,0.8953212469792923
16.775,0.21458110910641862
16.78,1.0169592976537172
16.785,0.7988556684096073
16.79,1.1125535219310714
16.795,1.3098857120660514
16.8,0.8171764661700334
16.805,0.06443737046771221
16.81,1.4365853418837775
16.815,1.4791516757354057
16.82,1.4929323885861878
16.825,0.6112188214156105
16.83,1.2160520459529167
16.835,1.3159458919898979
16.84,1.0747892055311077
16.845,0.7446173388191821
16.85,0.959483182752976
16.855,0.4360958955701608
16.86,0.18310346849270503
16.865,0.5827154220907022
16.87,1.5707173401011685
16.875,1.00965452603793
16.88,0.8797346384157105
16.885,0.9197042632537487
16.89,1.1954238215696462
16.895,0.8554912876187067
16.9,1.3214963566785427
16.905,0.4184256380008859
16.91,0.13025175719992274
16.915,0.758715693324181
16.92,-0.2887746894700405
16.925,0.9751683727793177
16.93,0.9485239694253076
16.935,1.075705058574137
16.94,1.4328769648814978
16.945,0.42729370463720656
16.95,0.7915690844256927
16.955,0.8948143449126398
16.96,0.480917142889896
16.965,0.07097465563065711
16.97,1.6059381853303447
16.975,0.24007564115050806
16.98,0.6565811926311026
16.985,1.003951973815062
16.99,0.8681317819774956
16.995,0.006581945019108867
17.0,0.5861572280822409
17.005,0.8082138120083692
17.01,0.48597413190294025
17.015,0.383483739864906
17.02,0.413550463001005
17.025,1.0443747929515836
17.03,1.280713566540842
17.035,0.40195121249912114
17.04,0.29347919430614783
17.045,0.12416268181291316
17.05,0.8729171789896792
17.055,0.3724532159431309
17.06,0.32483229715467077
17.065,0.37492132769647113
17.07,0.3846279190378474
17.075,1.0005094002822228
17.08,0.3081886736105202
17.085,0.571140358751644
17.09,1.2939996868043777
17.095,0.13326680185248765
17.1,0.8354192179420878
17.105,-0.5983774789148858
17.11,0.6079027920041109
17.115,1.231212081381116
17.12,0.7276192433817925
17.125,1.2160633304325559
17.13,0.14558539143415095
17.135,0.1495955736357431
17.14,0.4912840541020571
17.145,0.9791288486041994
17.15,0.9026076022143794
17.155,0.5965608724871968
17.16,0.1212866904711434
17.165,0.334385764241139
17.17,0.08740199837958759
17.175,0.2524047322636953
17.18,-0.03593620114571298
17.185,0.7662068559140026
17.19,-0.10589532996693435
17.195,1.1316887477180757
17.2,-0.33512558866755765
17.205,-0.6793915612873962
17.21,0.008347893636160713
17.215,0.24882057631079568
17.22,0.565505623644728
17.225,0.43337134584609377
17.23,0.8654358445480548
17.235,0.17222474056450182
17.24,0.715098564458259
17.245,0.5906113242069227
17.25,0.620764346041709
17.255,0.5239919332157731
17.26,0.7560702358298633
17.265,-0.15303757802771498
17.27,0.43120228089521134
17.275,0.3623734861756639
17.28,0.081888538741649
17.285,-0.7429692932678325
17.29,-0.6403934512367037
17.295,0.41395187367410746
17.3,0.7854110888363457
17.305,0.1557267302723453
17.31,0.3760639602552857
17.315,-0.9222278830038757
17.32,-0.38311300462323966
17.325,-0.314695726308656
17.33,0.2327542951810328
17.335,0.2501755229788974
17.34,-0.18201630786648645
17.345,-0.0076416097172729664
17.35,0.49670999835426644
17.355,0.5361569365684032
17.36,0.6699349241252752
17.365,0.14609445603348023
17.37,1.7256232262189504
17.375,0.21584142788137178
17.38,0.37609023977177847
17.385,0.33260313067028846
17.39,0.9145747908768261
17.395,-0.4164632924320295
17.4,0.36307285960450264
17.405,-0.5579293988982135
17.41,-0.21226416455505287
17.415,0.5606254983122438
17.42,-0.39846398437909125
17.425,-0.5092974786380733
17.43,0.2021896253772739
17.435,0.46157439762138697
17.44,-0.9646561660653165
17.445,-0.11861296824187402
17.45,-0.4193345763740948
17.455,-0.47478519477230147
17.46,0.29298237469848437
17.465,0.6105612048374786
17.47,0.31274947544322
17.475,-0.7872536595894953
17.48,-0.41207111540987473
17.485,-0.6979101090720986
17.49,0.3789908687915888
17.495,-0.5532481333532431
17.5,-0.29882160051493056
17.505,-0.3374197549646493
17.51,0.5915283171689517
17.515,0.42836610454816804
17.52,0.45504874473520673
17.525,-0.677520646341068
17.53,0.14493070816066225
17.535,0.5159898656166252
17.54,-0.25188801824451557
17.545,-0.11042250027916131
17.55,0.7978290530221043
17.555,-0.567292996952039
17.56,-0.200003462131244
17.565,-0.8679829968552758
17.57,0.6468669028925004
17.575,-0.20133777653886242
17.58,-0.2928747656965123
17.585,-0.20629970943920878
17.59,-0.3576528614898682
17.595,0.4911147530214878
17.6,-0.09309781242360157
17.605,-0.10055374484374649
17.61,0.17714860956171039
17.615,-0.3277866401623269
17.62,0.661520020299144
17.625,0.7380858959278414
17.63,0.3312173977970211
17.635,0.2157934280632449
17.64,-0.3260080336425513
17.645,0.2738861422209272
17.65,-0.026754797435533873
17.655,0.0726526994707177
17.66,0.35530152451302527
17.665,-0.4340039680132677
17.67,-0.5380585979095682
17.675,-0.2813295248413774
17.68,0.5580693243544754
17.685,0.2175336083186927
17.69,0.46123441528494863
17.695,-0.05315510085097884
17.7,-0.29385477162485596
17.705,-0.7847084847360838
17.71,0.11176644838262913
17.715,0.11164771769367358
17.72,0.05575457667619069
17.725,-0.26758167654817216
17.73,0.6821173172582913
17.735,1.43394242565326
17.74,1.0048233567381848
17.745,-1.0501358075997531
17.75,-0.26680579623705286
17.755,-0.7093715094978604
17.76,0.24573598389443488
17.765,0.8135343188003539
17.77,-1.0772432565846157
17.775,-0.3696902731776359
17.78,0.12095339552248749
17.785,-0.40422126999789254
17.79,-0.46421823063408035
17.795,0.23209660229200382
17.8,-0.09119610904645202
17.805,0.12362958328593915
17.81,-0.03454667471664517
17.815,0.022874773545459574
17.82,0.20791098252028886
17.825,-0.1921458709257164
17.83,-0.34503671994349205
17.835,-0.15992791923399305
17.84,0.5218992925349697
17.845,-0.16022926635272178
17.85,0.1021754401653326
17.855,-0.0050645251487190426
17.86,-0.4597666590738891
17.865,-0.3546819128375961
17.87,0.2136019824373566
17.875,0.4789036564777146
17.88,0.24436998548365366
17.885,-0.48090956638284976
17.89,0.6028378392584771
17.895,0.8290817806857171
17.9,-0.43420785203719076
17.905,0.40779153685347264
17.91,0.936378191060291
17.915,0.05477010112041673
17.92,-0.41935979571572435
17.925,0.9263905793307423
17.93,-0.392311832545958
17.935,0.0668122502171519
17.94,-0.25296025449978304
17.945,-0.22345214890450996
17.95,-0.5894750302723946
17.955,-0.7627731613031861
17.96,0.9936973747194584
17.965,0.03547532600325883
17.97,-0.42413830100009464
17.975,0.09456476174339562
17.98,-0.14264281222514852
17.985,0.7170598429243666
17.99,-0.023947841415208265
17.995,0.06686642577309813
18.0,-0.3011509579652124
18.005,0.0028803996649671574
18.01,0.06609287910039303
18.015,0.07456576616574553
18.02,0.05835669657382722
18.025,-0.7933710416618549
18.03,0.514594296558777
18.035,0.15834596357401112
18.04,-0.7452738942162652
18.045,0.21330898564412343
18.05,-0.019031740199210216
18.055,-0.2737395430422748
18.06,0.08116180275935962
18.065,-0.38217573687320083
18.07,0.34267347910669843
18.075,-0.6486446027974144
18.08,1.1233610427284806
18.085,0.1540514464801176
18.09,0.17625126132174643
18.095,0.21748261185221207
18.1,0.24960667300878403
18.105,0.40376125375699545
18.11,0.2918364940882621
18.115,-0.77691927949759
18.12,-0.2793723972466012
18.125,0.12041514904986636
18.13,-0.269548381999026
18.135,-0.128279862061681
18.14,0.3533514014287202
18.145,-0.5747731100169317
18.15,-0.42516204866256774
18.155,-0.20743486915656362
18.16,0.3610368384284396
18.165,1.005485479446524
18.17,-0.685556405520843
18.175,-0.38281368645500585
18.18,0.2388716189350759
18.185,0.1642231764416076
18.19,0.2552723337284556
18.195,0.24963054904439422
18.2,0.42280957803834734
18.205,-1.6530619821105776
18.21,-0.4238169128867883
18.215,-0.9395316720785347
18.22,0.8691293608577856
18.225,-0.9234985283534417
18.23,-0.6160138044178153
18.235,-0.5413100719924216
18.24,0.07411584847323327
18.245,0.4838552282129862
18.25,-0.45893995645861774
18.255,-1.0617066486934155
18.26,-0.6175470248114016
18.265,0.07304205982199274
18.27,-0.7798786965578133
18.275,-0.7059729404443572
18.28,-0.5224140186043493
18.285,-0.20943021977612583
18.29,0.7278613299644284
18.295,0.13165419702869668
18.3,0.039702229913620615
18.305,-0.6173487034038184
18.31,-0.14630012998724984
18.315,-0.3382620408983861
18.32,-0.1531146161088686
18.325,0.852999551709545
18.33,0.4897512592718039
18.335,-0.22905931808160346
18.34,0.17198990423560148
18.345,-0.05040271951238364
18.35,-0.23730068891653472
18.355,-0.055389357619300736
18.36,-0.7802896417431251
18.365,-0.5282007302156676
18.37,-0.7243262811464173
18.375,0.36640375650332113
18.38,-0.3179457290446339
18.385,0.14849420190291093
18.39,-0.598894094007434
18.395,0.4639420431718469
18.4,-0.34366431406812775
18.405,0.35943102263270027
18.41,-0.8766076531954866
18.415,-0.4062044440564513
18.42,-0.15874621789699758
18.425,0.04209321930611082
18.43,-0.11687104726491594
18.435,-0.999322216075838
18.44,0.07358242380246997
18.445,0.12774016324793494
18.45,0.6651795631100935
18.455,0.5724867520352568
18.46,0.6463097550759946
18.465,0.1972994850329824
18.47,-0.036413677301884086
18.475,-0.07947264748879788
18.48,0.5373885392250861
18.485,1.0854873398101132
18.49,-0.12229514935606324
18.495,-0.00656452418414593
18.5,-1.013442553257984
18.505,0.11943918007508468
18.51,0.5444952649069703
18.515,1.2165259264825687
18.52,0.42190777011162106
18.525,-0.27529867061615754
18.53,0.1780562596194962
18.535,0.5415232035731582
18.54,-0.10653401263801823
18.545,-0.6776331113925791
18.55,0.9025241307692533
18.555,0.2633190054523546
18.56,0.6676048142032466
18.565,-0.13507372137801307
18.57,0.2195807635680983
18.575,-0.19324860521698684
18.58,-0.09020349948739112
18.585,0.6019630944159152
18.59,-0.03299505215614464
18.595,-0.2017102762789217
18.6,-0.752303514484544
18.605,0.43649501843272465
18.61,0.16030638413302864
18.615,0.4031769985456313
18.62,0.2599613628013662
18.625,-0.6866118951086763
18.63,0.46864534620507076
18.635,0.6953380729329951
18.64,-0.30516745190997285
18.645,-0.35239771859483926
18.65,0.7496826406986918
18.655,-0.20850469429127472
18.66,-0.18951326801809748
18.665,0.02041298641712556
18.67,-0.21472951613257568
18.675,0.11407837554865251
18.68,-0.061128722150189156
18.685,0.8451051981035117
18.69,-1.050443069322697
18.695,-0.02763731526943124
18.7,0.3656067242877758
18.705,-0.01583497550696698
18.71,-0.6275108167567407
18.715,0.37280204442781884
18.72,-0.6536094412773801
18.725,-0.34605269842704156
18.73,-0.10904200891111442
18.735,-0.21595786847164467
18.74,-0.00921744165608035
18.745,-0.5265875459545468
18.75,0.520621502719336
18.755,0.3158312144308965
18.76,0.09513021532998517
18.765,0.47268739811300153
18.77,-0.45710491627364247
18.775,0.9904680823738273
18.78,0.5720702555366749
18.785,0.5502993124895978
18.79,-0.2545580212472218
18.795,-0.2135197121348917
18.8,-0.9861978299791863
18.805,0.41470731332350846
18.81,-0.2545081471337873
18.815,-0.40518767933937594
18.82,0.5396753209254478
18.825,0.6194595062597327
18.83,-1.0342949563439237
18.835,0.040743494734677636
18.84,-0.22267927644823626
18.845,-0.9426927510392589
18.85,0.14565358101528408
18.855,-0.2569592776168705
18.86,-0.311475247027677
18.865,0.10615190309221711
18.87,0.03600598301637741
18.875,0.3056073727415731
18.88,0.1330312818674487
18.885,0.504262347725146
18.89,0.41919724522672686
18.895,-0.1590444328749597
18.9,0.7538254169888384
18.905,0.08460525201672618
18.91,-0.38961177057370805
18.915,-0.8483419163025244
18.92,0.13599065458309406
18.925,-0.4852433642270097
18.93,-0.3727810945899863
18.935,0.1058669554416627
18.94,-0.3589583135923357
18.945,0.2236823837924375
18.95,-0.0019643836703773817
18.955,-0.2330194031802694
18.96,0.7800531693068951
18.965,-0.5858998858470053
18.97,-0.5227642502119657
18.975,-0.5480974899628346
18.98,-0.6692734081526951
18.985,-0.32121013028701595
18.99,-0.0970301080302005
18.995,-0.3703179595414808
19.0,0.04375997829579199
19.005,0.424529530126479
19.01,0.39012408232066353
19.015,-0.022938834502869
19.02,-0.408029082073576
19.025,-0.030822639578854293
19.03,0.5858982070139435
19.035,0.3560532477287907
19.04,-0.16588127369813455
19.045,-0.7985278276642104
19.05,1.1322244178155196
19.055,0.3260241602498372
19.06,0.2087564970553609
19.065,-0.05582595553166684
19.07,1.0055471445115678
19.075,-0.83372768861545
19.08,-0.7907542849240405
19.085,0.6608837077810855
19.09,-0.1269445874281802
19.095,-0.5980249242905639
19.1,0.24912091839771375
19.105,-0.13084014563293478
19.11,0.33265040262387274
19.115,0.2698104632965753
19.12,0.2137197764525224
19.125,0.015346932365232394
19.13,-0.5278411577031545
19.135,-0.7126393712000829
19.14,-0.4196357172995442
19.145,0.20376199463942044
19.15,-0.15622986950991666
19.155,0.17874681492666303
19.16,0.39638342455296366
19.165,-0.7390215754009618
19.17,0.7558571415237524
19.175,0.4576836946021663
19.18,-0.30977895643314257
19.185,1.1294882147075191
19.19,0.31954787472932183
19.195,-0.060129898811932515
19.2,0.35849097441991956
19.205,-0.5072132607859787
19.21,-0.10330076221710098
19.215,-0.856935173618837
19.22,0.9615260932130515
19.225,0.5354654056771799
19.23,-0.5045153558081148
19.235,-0.2955384578641296
19.24,-0.7627058122007524
19.245,-0.02586454400937017
19.25,0.1332603208317811
19.255,0.49182918482316135
19.26,-0.03999578683667143
19.265,-0.6750742978167008
19.27,0.8794167106274288
19.275,-0.3599184092174961
19.28,0.5669795678606052
19.285,-0.036368376505580786
19.29,0.8131664116896299
19.295,1.1410733882053172
19.3,-0.6723110918022391
19.305,-0.6764293048814148
19.31,-0.3560235004389627
19.315,-0.32002199948007115
19.32,0.40511767990293257
19.325,-0.4578976039839264
19.33,0.4852263068756638
19.335,-0.6396461275840847
19.34,-0.16686433387639135
19.345,0.16621369364838093
19.35,0.2316557246655915
19.355,0.80696345848006
19.36,-0.4708926153877048
19.365,0.3694856009945971
19.37,-0.8191144514709038
19.375,-0.14372134803348982
19.38,-0.5640266543617183
19.385,-0.07686220236527598
19.39,1.0958155478431
19.395,-0.9199826016515006
19.4,-0.2129672560105939
19.405,0.5957499772786917
19.41,-0.23057683130823767
19.415,0.43076246387083134
19.42,0.567579165180979
19.425,0.4477820894591414
19.43,0.9120498801346313
19.435,-0.001024544018331192
19.44,-0.10440732194772614
19.445,-0.6956401709979441
19.45,0.44568054778796057
19.455,-0.3415745393130655
19.46,0.558223684760858
19.465,-0.20180980183979744
19.47,-0.29879296530433086
19.475,-0.5089429470462927
19.48,0.831467098725378
19.485,-0.34193092581643114
19.49,0.40327451805928416
19.495,-0.2899131508301338
19.5,-0.1710254235834085
19.505,-0.7325469691702372
19.51,-0.08583466462762165
19.515,1.163681249901826
19.52,0.5425161997119375
19.525,1.4530501845748036
19.53,-0.02526750144633591
19.535,0.5313505753614044
19.54,-0.013328461647624473
19.545,0.6450134723630068
19.55,0.11229798017769442
19.555,-0.39544931695985475
19.56,0.4741126902726017
19.565,0.8948062743431755
19.57,0.061189627617686815
19.575,0.5399840400347865
19.58,0.3997770681329896
19.585,0.663976797871345
19.59,0.46376636923150955
19.595,1.2333544342314866
19.6,-0.15607744795833334
19.605,0.47804527450965356
19.61,-0.406182352028996
19.615,0.22768394937483707
